longitude,latitude
14.6283143,51.3100583
14.6039365,51.3134458
14.6062188,51.5220488
14.6428654,51.4991058
14.5678511,51.5393531
14.6390924,51.364207
14.5247664,51.400631
14.5194234,51.4188945
14.5003564,51.3907087
14.5438644,51.4139753
14.5391254,51.4184245
14.6805454,51.3743232
14.5336854,51.4210865
14.6092574,51.3448644
14.5256004,51.4236076
14.4873288,51.3694523
14.6762974,51.3727022
14.5061145,51.3957364
14.5183064,51.4151054
14.5726364,51.3513086
14.5299984,51.4048231
14.5206724,51.4101482
14.5182074,51.4169744
14.5381044,51.3597408
14.5781684,51.3500566
14.5322164,51.3611789
14.6866084,51.3752023
14.5160243,51.4004143
14.5568654,51.3551027
14.6637444,51.3599108
14.5289064,51.4279137
14.6810904,51.3744592
14.4981291,51.3883991
14.5099334,51.3994239
14.5036763,51.3325219
14.4903266,51.3428674
14.5160213,51.3514095
14.5414283,51.3438513
14.5486843,51.3405602
14.5529043,51.3387331
14.545053,51.3365996
14.5485383,51.3407172
14.5789863,51.3440473
14.572769,51.3457176
14.6201513,51.3570466
14.615509,51.3315794
14.644624,51.3415146
14.6577623,51.3400372
14.6527299,51.339018
14.6438373,51.3611837
14.6266351,51.3390619
14.6348043,51.3410782
14.5780436,51.3986141
14.5044813,51.3634863
14.5183294,51.4000643
14.5811092,51.3739857
14.7121191,51.5020684
14.7303482,51.5220779
14.7174395,51.500706
14.5346317,51.406281
14.4927607,51.3779176
14.5098226,51.338778
14.5009857,51.3522072
14.5836186,51.4259483
14.5724551,51.4245213
14.5783691,51.4253038
14.5026937,51.3377702
14.5148276,51.3371817
14.6674218,51.3903377
14.6132229,51.403875
14.5652749,51.5221119
14.6815924,51.4579421
14.5721869,51.4727528
14.627253,51.4904154
14.555709,51.426288
14.6762201,51.4736641
14.6869353,51.468145
14.614761,51.4250971
14.680171,51.4840433
14.570317,51.5154956
14.5611485,51.5245904
14.6430444,51.4852467
14.606786,51.4236885
14.6685513,51.4918321
14.5294035,51.4940657
14.6478053,51.4841776
14.6801653,51.4532681
14.6938317,51.5512503
14.6265697,51.5444149
14.629255,51.5483836
14.6354573,51.5459809
14.5171523,51.3667974
14.4999889,51.460002
14.5045092,51.4565214
14.6478322,51.5004927
14.48533,51.327044
14.5739132,51.4262974
14.5608233,51.3328591
14.565352,51.3299848
14.5548071,51.3348863
14.5589163,51.3318132
14.6170254,51.3033464
14.5538804,51.3305271
14.5613556,51.3360924
14.5515701,51.3349956
14.6058564,51.3253291
14.5995512,51.3243826
14.5945314,51.3227786
14.6076638,51.3248606
14.605264,51.3205906
14.608818,51.3122668
14.5737188,51.3238821
14.6103512,51.3189684
14.6104991,51.3065784
14.5964717,51.3169272
14.5980347,51.3261566
14.5619758,51.3229373
14.6490575,51.3273437
14.5618383,51.3224848
14.5595498,51.3294028
14.5641593,51.3193944
14.6434341,51.3248348
14.5636278,51.3241491
14.471371,51.3637213
14.5062093,51.407058
14.4897639,51.3867393
14.4867533,51.3749162
14.4677762,51.3485761
14.4957376,51.3937188
14.4875415,51.3803734
14.5028003,51.4022852
14.5004421,51.3955252
14.4689705,51.3561888
14.4823067,51.3669691
14.6456879,51.4108361
14.5548636,51.4069161
14.5608918,51.4036164
14.5605599,51.3678156
14.5530813,51.3650385
14.5648428,51.396975
14.5657374,51.3704974
14.566307,51.3848977
14.5686185,51.3907571
14.5671699,51.3790956
14.5670154,51.3956285
14.549837,51.4085564
14.5610398,51.375548
14.5568559,51.4066605
14.5568102,51.3677813
14.5734843,51.5548403
14.5512115,51.5571805
14.6418962,51.3699024
14.9031525,51.43584
14.5688144,51.4866809
14.752715,51.4330171
14.7401913,51.4207222
14.5899878,51.3782682
14.927655,51.4297942
14.6712438,51.4833676
14.6184109,51.3742665
14.8103985,51.4506687
14.5992847,51.5352661
14.6773155,51.4409289
14.6912774,51.3797712
14.7014283,51.4114639
14.8786038,51.4438966
14.6349965,51.3728894
14.5802271,51.493004
14.7470431,51.4292943
14.7755441,51.4387621
14.7438705,51.4256203
14.6080397,51.3685444
14.9470083,51.432443
14.6576318,51.471645
14.6144264,51.3719013
14.619226,51.5311713
14.6641683,51.4593044
14.6062523,51.5418167
14.5771819,51.391574
14.5856725,51.5550844
14.8403752,51.4473836
14.9072706,51.433864
14.6609333,51.520902
14.7184059,51.4490228
14.4974108,51.4699908
14.5956182,51.3769673
14.8240468,51.4480416
14.6119875,51.5330493
14.7058247,51.4430345
14.5714885,51.39385
14.5965654,51.5570032
14.7044649,51.4071952
14.8630323,51.4468875
14.5777204,51.4998351
14.599346,51.3710507
14.7889953,51.4436365
14.902221,51.4121179
14.5942805,51.5091363
14.554601,51.4792641
14.5635621,51.5518861
14.5564848,51.4848925
14.5232652,51.4737497
14.5942693,51.5345984
14.5678881,51.5552879
14.7336195,51.4101669
14.5405261,51.4796152
14.8696614,51.4467958
14.6294957,51.3741902
14.7357082,51.4341282
14.8058536,51.4494668
14.6101025,51.3690022
14.6031756,51.5380033
14.5812236,51.5539972
14.6569,51.5272056
14.5618709,51.4856674
14.5788305,51.5356448
14.8185748,51.4496447
14.6662923,51.4801366
14.6950434,51.4420236
14.6867627,51.5034168
14.8908243,51.439422
14.6828135,51.44107
14.5909843,51.5561411
14.9206277,51.4291452
14.511721,51.4720912
14.9515652,51.4328119
14.6075748,51.5340457
14.5689821,51.5497852
14.8963975,51.4375642
14.7065202,51.4047653
14.9122857,51.4322007
14.7370493,51.4154388
14.7997899,51.4471727
14.6233616,51.374793
14.6895141,51.4417032
14.5819032,51.4885381
14.7315471,51.4370879
14.5752586,51.506371
14.5174138,51.4729599
14.7267455,51.5306441
14.625319,51.5294693
14.8845042,51.4423898
14.5066232,51.4713739
14.5893546,51.5375945
14.6720513,51.4402384
14.8741445,51.4455256
14.6039724,51.3683423
14.6667405,51.4505457
14.6791405,51.5466136
14.6839041,51.5456239
14.6884755,51.540262
14.5410626,51.45777
14.6620159,51.3286794
14.5423623,51.4474899
14.5977511,51.4710995
14.6152475,51.4632517
14.5398567,51.5064315
14.5296649,51.4347144
14.5572731,51.5340046
14.6446688,51.333623
14.548761,51.4528483
14.6627622,51.343689
14.5345323,51.5322939
14.5298649,51.4421309
14.5507606,51.4626911
14.6403424,51.4580814
14.5331324,51.5224286
14.6224461,51.4625665
14.5958515,51.4767664
14.8611484,51.4263138
14.7840515,51.4745329
14.8797823,51.4216909
14.7020606,51.5000801
14.7667913,51.471487
14.7790595,51.4650908
14.8846233,51.419518
14.7833362,51.4589164
14.6351373,51.4985383
14.7227396,51.4982519
14.7169618,51.5009472
14.7246583,51.4995882
14.7327718,51.5056199
14.7397562,51.5094952
14.5893617,51.4078549
14.5839429,51.3867567
14.4856542,51.3408812
14.4900933,51.3481897
14.4944314,51.3464564
14.4889555,51.3484741
14.5849925,51.4101116
14.5864366,51.4145494
14.6048271,51.4003076
14.6135597,51.3977127
14.6112847,51.3922386
14.6094955,51.4001891
14.7052765,51.5671827
14.7004816,51.5666294
14.6685639,51.3794044
14.7273602,51.5256666
14.7586338,51.5150412
14.7667367,51.5145961
14.7597745,51.5062024
14.6510536,51.4955969
14.6104448,51.5457813
14.6191952,51.5444551
14.6725045,51.3760523
14.6714706,51.3851022
14.6755764,51.3804851
14.6899855,51.3817282
14.6621071,51.3735666
14.6676133,51.373622
14.6534461,51.3590998
14.6272351,51.3438574
14.6516951,51.3447864
14.6314351,51.3465768
14.6431287,51.3455839
14.6473456,51.3724396
14.657392,51.3292387
14.6591378,51.3686229
14.6552798,51.3650649
14.642281,51.3547977
14.621655,51.3470286
14.6593619,51.3615988
14.6560488,51.3709297
14.6268509,51.3581973
14.6624267,51.3307266
14.6541012,51.3583176
14.627123,51.3493751
14.6335851,51.3455898
14.6252181,51.3509265
14.6388385,51.3597647
14.63521,51.3463669
14.6418574,51.3409968
14.6117363,51.3496069
14.6163007,51.3824383
14.6250146,51.3797025
14.6233128,51.3635847
14.6215178,51.3723487
14.6346834,51.3647669
14.6261899,51.3774987
14.5726702,51.3538981
14.5821356,51.3513202
14.5700344,51.3618776
14.5755402,51.3596395
14.5650488,51.3614122
14.6013787,51.3825141
14.5715802,51.3637682
14.6031643,51.3737413
14.6063079,51.378908
14.6177504,51.3688353
14.597438,51.3648563
14.587021,51.3572526
14.6050458,51.3740326
14.5871803,51.3774742
14.5952281,51.3552702
14.5912593,51.3715549
14.6131511,51.3785639
14.5983903,51.3611464
14.5817394,51.364177
14.5932265,51.3640167
14.5764067,51.3707682
14.6137428,51.3726693
14.5939449,51.3827285
14.6090314,51.376737
14.6006261,51.3751527
14.5920801,51.370572
14.5736359,51.3799412
14.5692486,51.3645173
14.5884173,51.3666228
14.6122618,51.3847688
14.6290698,51.4100565
14.5970154,51.4022114
14.5952592,51.4098167
14.6276695,51.4048736
14.6064482,51.4077887
14.6169262,51.4077804
14.5909016,51.4026342
14.6169902,51.3999113
14.6218672,51.4050738
14.6144801,51.4063681
14.6057823,51.4014452
14.5971353,51.4026669
14.6047754,51.3881113
14.6152904,51.4012707
14.5796563,51.3999074
14.6253567,51.3898761
14.6463305,51.3816487
14.6321873,51.3872569
14.6351239,51.3944391
14.6256044,51.387624
14.637673,51.3815716
14.6310793,51.3897085
14.6383011,51.3863662
14.6189241,51.3863897
14.6412014,51.381381
14.6362522,51.3830976
14.6278019,51.3829698
14.5910498,51.4135566
14.6180698,51.3920323
14.6434279,51.397172
14.6225253,51.3957866
14.6309275,51.3979625
14.6336982,51.4039564
14.6259918,51.3911767
14.6125016,51.406061
14.6295616,51.3950309
14.5656629,51.4070927
14.5722451,51.4047775
14.5261787,51.406548
14.5301967,51.41202
14.5231553,51.4160613
14.5398867,51.4070141
14.533347,51.403586
14.5234386,51.4063478
14.5384721,51.4122412
14.5498721,51.4141612
14.534116,51.4150139
14.5661985,51.4020863
14.5569416,51.4012502
14.5509392,51.4061725
14.5269814,51.4131744
14.5620567,51.4063451
14.5291166,51.4016148
14.5453097,51.4050132
14.5433518,51.4134098
14.527598,51.4084639
14.5351012,51.4040336
14.5558757,51.3405704
14.5274353,51.3552457
14.6426811,51.3194582
14.5176227,51.3559607
14.5861398,51.3354183
14.5640372,51.3557538
14.5764782,51.3285325
14.6480064,51.3253402
14.5343643,51.3565226
14.607783,51.3312758
14.6100456,51.3377576
14.6404475,51.3251079
14.6457797,51.3212891
14.6028296,51.356265
14.6116271,51.3241553
14.6348337,51.3269674
14.5931057,51.3332691
14.5237408,51.3569403
14.5607837,51.3433764
14.6173455,51.3364877
14.516253,51.3574307
14.6391744,51.3229189
14.5740014,51.3471793
14.5939099,51.3436856
14.6415865,51.3276716
14.6052069,51.3272414
14.6199519,51.3274537
14.6305692,51.3212968
14.602484,51.3388087
14.5841901,51.3280041
14.636752,51.3277146
14.6270213,51.3252141
14.6085278,51.3207876
14.5673835,51.3518354
14.6265431,51.336027
14.5777109,51.3351242
14.5678255,51.3367944
14.5291244,51.3577431
14.631137,51.3233396
14.6436683,51.3269836
14.5542719,51.3315617
14.6482674,51.3230963
14.640885,51.317841
14.6021606,51.3333354
14.6253776,51.3240352
14.6137588,51.3293355
14.5832545,51.3341942
14.6076936,51.3299041
14.5808466,51.3278581
14.5878887,51.331006
14.6040114,51.3256657
14.5628245,51.3506891
14.572346,51.3309875
14.5148622,51.3619426
14.5631502,51.3387602
14.6336592,51.3220639
14.5688652,51.3484768
14.5251619,51.3520812
14.6311949,51.3260267
14.5583858,51.3372284
14.5876444,51.3369678
14.5972021,51.3394596
14.5791033,51.3283822
14.6261808,51.3221064
14.6123577,51.3233804
14.597613,51.3491965
14.5912418,51.3504836
14.5111414,51.3578526
14.6163509,51.3438541
14.4983322,51.3396939
14.499779,51.3653464
14.6236613,51.3404872
14.655446,51.3807243
14.6626002,51.37775
14.6577908,51.3849385
14.6642919,51.3727456
14.6596553,51.3785491
14.6716033,51.3763695
14.6636481,51.3822964
14.5779072,51.4050617
14.5731446,51.4049782
14.5806698,51.4052505
14.6321959,51.3243816
14.5636607,51.5589252
14.5446539,51.5521702
14.5338599,51.5536653
14.5572068,51.5482036
14.5490496,51.5559375
14.5546788,51.5600258
14.7162717,51.5856668
14.6963472,51.5618483
14.6863098,51.557602
14.7118726,51.58243
14.6127289,51.4492815
14.5930809,51.4542953
14.6520701,51.4437194
14.649323,51.4507641
14.6507617,51.4576362
14.6386335,51.439721
14.5840355,51.4569037
14.6187824,51.4501267
14.6075915,51.4517472
14.6282296,51.4373682
14.6458899,51.4548262
14.6333772,51.4522918
14.6470382,51.4418834
14.5742475,51.460527
14.6530684,51.4598781
14.5689551,51.4614207
14.6546554,51.4828139
14.6599101,51.4843196
14.6531449,51.4855386
14.6618971,51.4856166
14.6465522,51.4898752
14.6713495,51.4765518
14.6655962,51.478846
14.5677834,51.5447972
14.5427892,51.3595953
14.6627635,51.4059115
14.6503895,51.4062002
14.6563491,51.4063699
14.6330542,51.4123354
14.5938883,51.4188334
14.5666997,51.4260604
14.6818275,51.4063632
14.6993304,51.4067195
14.5868149,51.4194563
14.6736121,51.3994481
14.5864397,51.4027967
14.5232678,51.4111753
14.8874313,51.4343954
14.8654721,51.4284967
14.870343,51.4309583
14.9041446,51.4260324
14.8746989,51.4328178
14.9079797,51.4178862
14.9017524,51.4279919
14.8984525,51.4313463
14.8820374,51.4371519
14.8932168,51.4331389
14.8853526,51.4336272
14.8776064,51.4271722
14.8137591,51.4532138
14.8737293,51.4406751
14.8820757,51.4240523
14.8286936,51.4554602
14.8673994,51.444273
14.842684,51.4511813
14.8091242,51.4526789
14.8580477,51.4439064
14.9386389,51.4322843
14.9153189,51.4287182
14.9229945,51.4298492
14.9055342,51.4284239
14.7248392,51.4312601
14.7268722,51.4385538
14.7260837,51.4264438
14.8866943,51.4200648
14.8978094,51.4178301
14.8254971,51.4792079
14.8190598,51.4878668
14.9301858,51.4469269
14.8870237,51.4267823
14.9255188,51.4461111
14.9117966,51.4410891
14.8927207,51.4277924
14.8728831,51.4238789
14.9025805,51.4391296
14.9174078,51.4437439
14.9073549,51.4394239
14.9377067,51.4480168
14.8612555,51.4339728
14.8669375,51.4314598
14.943329,51.4504089
14.661686,51.3989016
14.6685525,51.3970459
14.6687403,51.3921979
14.6596722,51.4014374
14.6652909,51.3990322
14.6548184,51.399407
14.668851,51.3945603
14.66647,51.4031553
14.6598192,51.3987644
14.6857186,51.3757859
14.6643255,51.4220227
14.6378234,51.4266174
14.6835648,51.4306604
14.7307258,51.4318926
14.7220716,51.4397728
14.7541176,51.4344596
14.748635,51.434893
14.5386812,51.3964576
14.4539583,51.5469142
14.8508502,51.4330612
14.8919148,51.420448
14.5333695,51.3941245
14.5152125,51.4126663
14.6790766,51.5053637
14.6981321,51.5054744
14.6840188,51.5056469
14.705554,51.5065179
14.8859049,51.4297752
14.9268569,51.4252906
14.8798646,51.423681
14.9326959,51.4194668
14.9285224,51.4185301
14.933801,51.4226514
14.9038139,51.4334615
14.8969474,51.4339966
14.9021402,51.4343845
14.9519921,51.4422054
14.9466218,51.4435022
14.9195852,51.4339564
14.9122038,51.4361502
14.9283829,51.4423564
14.9328473,51.4407642
14.9260955,51.4371392
14.9505272,51.4371936
14.6559265,51.423436
14.6495106,51.4177357
14.6430304,51.4220043
14.6372988,51.4207657
14.653888,51.4157017
14.6479871,51.422098
14.6474292,51.4155678
14.6604541,51.4304199
14.6591022,51.4197028
14.6414855,51.4230079
14.6574714,51.4254698
14.6824061,51.4187377
14.7131635,51.4298822
14.7213543,51.4257135
14.6499713,51.5094336
14.7136722,51.5330847
14.5550605,51.5709618
14.5759231,51.3948228
14.5226861,51.3645198
14.6114006,51.3991425
14.6410198,51.4021021
14.7075315,51.5188078
14.7119699,51.5203468
14.7054315,51.5204432
14.7100043,51.5279379
14.7017548,51.5252992
14.5627146,51.3495557
14.7158959,51.5335873
14.7243965,51.516314
14.7370252,51.5234211
14.7078364,51.5163807
14.6931349,51.5237274
14.7036446,51.5295593
14.6946918,51.530965
14.7204147,51.5080016
14.7147803,51.5092251
14.6634214,51.393101
14.6822273,51.3843827
14.6671335,51.3904767
14.6627444,51.3936734
14.6681635,51.3955243
14.6598379,51.3932617
14.6893033,51.3883206
14.7595583,51.4994164
14.869263,51.4489534
14.8791335,51.4504444
14.8875342,51.4515676
14.8742626,51.4501836
14.8948298,51.4523566
14.9006663,51.4532458
14.8635124,51.4480106
14.8848735,51.4514874
14.9264799,51.4580793
14.8925124,51.4747553
14.9025653,51.4742007
14.9083752,51.47187
14.9066959,51.4540949
14.8997985,51.4785888
14.9186586,51.4686604
14.919172,51.4391351
14.9232826,51.4512123
14.8916755,51.4567824
14.9353541,51.4323711
14.9102794,51.4481042
14.9126396,51.4736944
14.9165879,51.451006
14.923987,51.4458651
14.9044465,51.4724361
14.9240839,51.4524911
14.9310897,51.4338777
14.8888549,51.4438129
14.9098824,51.4731983
14.894508,51.4617024
14.8794715,51.4476204
14.8904739,51.449067
14.8968254,51.4495083
14.8572574,51.4316726
14.8532701,51.4402382
14.8593067,51.4379463
14.8684047,51.4388224
14.8546289,51.4356389
14.8518501,51.4398457
14.8643385,51.442213
14.858738,51.4386887
14.8527084,51.4417048
14.4756443,51.5074049
14.5386677,51.4265784
14.5423686,51.4232492
14.5217908,51.4181142
14.5293912,51.4249987
14.5383351,51.4204235
14.5453995,51.4217372
14.532423,51.4210682
14.5288825,51.4169199
14.5158261,51.418728
14.5575755,51.5287867
14.5622387,51.5294389
14.6592729,51.4790914
14.7104104,51.4958428
14.7244702,51.4874808
14.7145776,51.4883211
14.7230863,51.4928697
14.7190451,51.4960707
14.7266675,51.4968853
14.7183496,51.4909425
14.7310128,51.5006916
14.7361052,51.5014169
14.7252495,51.5015882
14.7304888,51.5027477
14.7446649,51.5035227
14.7358714,51.5063194
14.7536074,51.4582951
14.9409913,51.4612879
14.9348924,51.4636466
14.8550457,51.4783385
14.8647162,51.4785675
14.8725648,51.4785993
14.848809,51.4806095
14.8442236,51.4806649
14.7881383,51.4836416
14.7960662,51.4864915
14.8110253,51.4904311
14.726975,51.4828643
14.7915742,51.4886794
14.7949521,51.4937042
14.7857353,51.4950246
14.7713909,51.4968406
14.8061906,51.4978438
14.7881752,51.4992501
14.7813319,51.5000837
14.8029858,51.5020202
14.7557938,51.5027837
14.7695025,51.5028728
14.7493216,51.5033713
14.788047,51.5040257
14.7978543,51.5042624
14.7430017,51.5048166
14.7825191,51.5051182
14.7491384,51.5075114
14.7219401,51.4638967
14.7170727,51.4672224
14.7207669,51.4708892
14.7209322,51.4608038
14.7146361,51.4637064
14.7266552,51.4641805
14.6982064,51.4678422
14.7037533,51.46287
14.7045228,51.4702653
14.709348,51.4729001
14.7174983,51.4747499
14.6957602,51.4768699
14.7110422,51.4780274
14.7032575,51.4796673
14.69376,51.4833121
14.7115555,51.4837649
14.7150321,51.4691115
14.6991701,51.4966422
14.6957586,51.4885303
14.7086188,51.4722471
14.6747501,51.4955148
14.6708578,51.4985621
14.6777421,51.5002686
14.6636965,51.5012578
14.6699289,51.5015226
14.6958034,51.5031027
14.6644305,51.5030867
14.6735843,51.5060428
14.6555598,51.508083
14.6885074,51.5100497
14.6597986,51.5135616
14.6996948,51.5207082
14.7231589,51.5012276
14.7463666,51.5114301
14.7498293,51.516883
14.729807,51.5201476
14.6425581,51.5150803
14.6244105,51.5209369
14.6193777,51.521156
14.6729674,51.5243068
14.6649478,51.5251215
14.6683187,51.5290087
14.6023368,51.5323454
14.6297561,51.5336231
14.6232905,51.5338079
14.6190245,51.5355481
14.614196,51.5365327
14.596982,51.5376216
14.6551005,51.5165077
14.6595654,51.519478
14.654824,51.5208621
14.6131422,51.5220316
14.6275008,51.5222571
14.6338271,51.523741
14.6285144,51.5246196
14.6166726,51.5254326
14.6214412,51.5256564
14.6338661,51.5259595
14.6166727,51.5262124
14.6075832,51.5265686
14.622395,51.5277823
14.6128453,51.5280798
14.6073294,51.5282154
14.6172479,51.5289591
14.6270677,51.5290478
14.6123761,51.5298899
14.6072294,51.5305027
14.6242675,51.5478648
14.5412042,51.5461663
14.5513157,51.5477794
14.5258378,51.5479007
14.5622515,51.547938
14.518661,51.5494092
14.5114688,51.5509489
14.5727348,51.5405799
14.5826338,51.541743
14.5708427,51.5634454
14.5678807,51.5694692
14.5692819,51.5741972
14.5789142,51.5480298
14.5861077,51.5473193
14.5893889,51.5506831
14.6133308,51.5125517
14.4649413,51.5122146
14.4500551,51.5128541
14.4713127,51.5154005
14.4460377,51.5172562
14.461077,51.5211272
14.4478584,51.5221733
14.4565506,51.5306155
14.462907,51.5309281
14.4557427,51.5323936
14.4615813,51.5340461
14.4544602,51.5389758
14.4640151,51.5402438
14.4577824,51.5431434
14.4670163,51.5440039
14.4621599,51.5457835
14.4978032,51.5181299
14.5008127,51.5219488
14.4751827,51.522409
14.4954389,51.5228557
14.4537761,51.5247987
14.484995,51.5325373
14.4906913,51.5328456
14.4972157,51.5337612
14.5109439,51.5350479
14.5038922,51.5359089
14.4784771,51.5365211
14.4832895,51.5372393
14.4881871,51.537617
14.50041,51.5393839
14.5059323,51.5397116
14.7267401,51.4563152
14.6335404,51.4939789
14.7047341,51.5225096
14.7170872,51.5733626
14.7205108,51.5784145
14.7213085,51.5836459
14.7180189,51.5736963
14.5105966,51.3628562
14.4753567,51.3661146
14.5139316,51.4174778
14.7155931,51.5225275
14.5535836,51.3492757
14.5492537,51.3514261
14.543028,51.3523562
14.5177201,51.3620992
14.52729,51.3635533
14.6753212,51.4457633
14.6019446,51.4211032
14.60762,51.423582
14.6167945,51.4251618
14.6471345,51.4282665
14.6667592,51.4342333
14.6040114,51.4344973
14.5738177,51.3995504
14.5692702,51.3997178
14.5762255,51.4052563
14.5843903,51.4082275
14.5544046,51.410906
14.5294309,51.4290291
14.5170594,51.4009239
14.5235396,51.4047924
14.5264746,51.4230357
14.5152418,51.4393197
14.492946,51.3995396
14.4974798,51.402347
14.5156017,51.3573507
14.514024,51.3669256
14.4960152,51.3518957
14.4878188,51.3538706
14.4823778,51.3547895
14.5109212,51.3562231
14.4992787,51.3579129
14.5046366,51.3588011
14.5096232,51.3608427
14.4866951,51.3629457
14.5056417,51.3640856
14.537827,51.4151086
14.5331117,51.4214104
14.5669386,51.5636588
14.702251,51.5461645
14.7072382,51.5467061
14.7136786,51.5489058
14.7253948,51.5453912
14.5573369,51.3604597
14.6905686,51.5343194
14.6401472,51.508427
14.6466197,51.5144253
14.5909738,51.5252867
14.6034954,51.5266378
14.5956876,51.5269288
14.7704163,51.4481767
14.7247857,51.4732734
14.7330393,51.4545191
14.7397464,51.4584016
14.7310216,51.4592847
14.735792,51.4607659
14.7641965,51.4657784
14.5236005,51.5530088
14.525155,51.554795
14.5271456,51.5571993
14.5009325,51.55833
14.5248822,51.5523124
14.5882385,51.5422955
14.64237,51.5371756
14.6551829,51.5359115
14.662885,51.5329402
14.6621327,51.5194579
14.6080357,51.5404513
14.6174096,51.5416568
14.6006216,51.54718
14.624453,51.542057
14.6004382,51.5535033
14.5943849,51.5486699
14.6193363,51.5456757
14.6057399,51.5506729
14.6004058,51.5479251
14.6169013,51.5413377
14.6238956,51.542128
14.5930345,51.54009
14.6138558,51.542115
14.6060524,51.5427208
14.6077768,51.5512692
14.7608224,51.5220625
14.7562811,51.5213658
14.8017952,51.5083269
14.7978371,51.5148808
14.8044657,51.5141508
14.799777,51.5146235
14.7044756,51.5539587
14.5690684,51.3544636
14.6163466,51.5041819
14.6511072,51.5060482
14.6274226,51.5106443
14.5814067,51.5230991
14.6655898,51.5400198
14.6591644,51.5458871
14.6794378,51.5497961
14.5802082,51.5641428
14.5207934,51.5011042
14.5230327,51.5086258
14.5562804,51.5204509
14.5246536,51.5218917
14.508939,51.5234076
14.5145819,51.5269381
14.5192582,51.5273903
14.5192924,51.5357337
14.5148166,51.5386074
14.524831,51.5417871
14.7324924,51.4643043
14.6490131,51.4944768
14.6613079,51.4973683
14.6486007,51.5002257
14.6441052,51.5007642
14.6240285,51.52378
14.6195996,51.5246233
14.6217596,51.5024146
14.6136402,51.5041089
14.6391899,51.5033923
14.6056004,51.3522383
14.6518692,51.376936
14.6668578,51.3773973
14.6156514,51.3804046
14.6233719,51.3889515
14.5831259,51.3992076
14.6254883,51.4103191
14.6589695,51.415887
14.5455487,51.4121799
14.5640773,51.412774
14.5738426,51.4141844
14.5525687,51.4154195
14.5812799,51.4160243
14.5709291,51.4224273
14.5505597,51.4237748
14.5455887,51.4246473
14.7081058,51.5380302
14.5584079,51.4739173
14.5516579,51.4779828
14.4950544,51.5038442
14.4810659,51.5103407
14.4895537,51.5110892
14.4827117,51.5129751
14.4670919,51.552488
14.5722798,51.3683165
14.5100156,51.3751032
14.5126557,51.3808918
14.5791006,51.3840902
14.6793431,51.3888034
14.6469262,51.4018787
14.658179,51.4043272
14.527121,51.4799702
14.5142203,51.4841747
14.5065593,51.4896166
14.5075835,51.4944899
14.6279826,51.4986394
14.6324384,51.5004574
14.9049549,51.4802166
14.8298348,51.4989924
14.8235158,51.4992589
14.9386687,51.4666296
14.9151431,51.4724166
14.876899,51.4805696
14.8513766,51.4816924
14.8028454,51.4855874
