longitude,latitude
14.7996687,51.4889998
14.5389024,51.3893435
14.5287885,51.3946038
14.5525269,51.3991317
14.5496532,51.4053405
14.5188913,51.4002411
14.5244244,51.4002694
14.5624105,51.3602823
14.5081998,51.3708642
14.5169839,51.3825986
14.5896128,51.3988841
14.5883798,51.4033831
14.5648431,51.4050567
14.583976,51.4058535
14.5188148,51.3687208
14.5092027,51.406564
14.5684693,51.5320382
14.5614153,51.5330473
14.5468938,51.5331022
14.5729768,51.5332904
14.5510517,51.5358212
14.5594308,51.5382268
14.5546974,51.5402778
14.5600605,51.5420384
14.5760681,51.4004146
14.626304,51.5017365
14.6522713,51.5413485
14.6427185,51.5476062
14.637868,51.5372976
14.6389564,51.5424728
14.6350871,51.5234803
14.4936016,51.3418759
14.4892863,51.3449358
14.4915634,51.3498157
14.474895,51.3518659
14.4798627,51.3519666
14.4736853,51.3540819
14.477617,51.3584439
14.5542387,51.5441851
14.5318767,51.5534679
14.5027048,51.3468688
14.5225062,51.347128
14.6342527,51.5105621
14.6404861,51.5106957
14.6333986,51.5099892
14.4620589,51.5550741
14.5263693,51.5578999
14.5283568,51.5480167
14.5367379,51.5476756
14.5331897,51.5516729
14.5449737,51.5478146
14.5583588,51.5679086
14.543614,51.5570268
14.5688578,51.5789367
14.554099,51.5695603
14.5590237,51.5669385
14.5518859,51.5685615
14.5581806,51.5532675
14.5654744,51.5755532
14.5527885,51.5602053
14.5702193,51.5705698
14.5701666,51.5767247
14.5847805,51.5669862
14.5964015,51.5690941
14.5947948,51.559783
14.5809079,51.5698189
14.5908769,51.5661293
14.570721,51.5662124
14.5631402,51.5703083
14.5664661,51.5636593
14.5688701,51.569467
14.5674343,51.5620876
14.5953262,51.5537072
14.519467,51.406948
14.5822038,51.5420173
14.5826567,51.5365676
14.5919052,51.5303694
14.5966444,51.5295681
14.577506,51.5416644
14.5873873,51.5356518
14.569041,51.5463484
14.5957343,51.5361924
14.6501467,51.5460283
14.6593844,51.5517788
14.5816849,51.5615182
14.6736975,51.547516
14.689144,51.5499728
14.683883,51.5485512
14.6655254,51.5502514
14.6996425,51.5566873
14.7020673,51.5513322
14.7082705,51.5623813
14.7115217,51.570098
14.705957,51.5814633
14.7087836,51.5743221
14.7092079,51.5671271
14.7045349,51.5566956
14.6974441,51.5713315
14.6711252,51.5401234
14.6614305,51.5380834
14.7067665,51.5517324
14.696778,51.5431324
14.4643197,51.5526937
14.6806736,51.5342974
14.6877246,51.5379372
14.7035301,51.5412479
14.6526312,51.5336188
14.6977324,51.5365995
14.6923251,51.5392554
14.6889874,51.5282329
14.6355246,51.5349234
14.6663772,51.540779
14.6585674,51.5430823
14.635157,51.5499878
14.4684201,51.5505449
14.5876068,51.5603242
14.6000415,51.5603342
14.508437,51.5004407
14.5181305,51.4953999
14.5248853,51.4919045
14.5116681,51.4421886
14.4970822,51.4537328
14.4915569,51.4575301
14.4995069,51.4520215
14.4633629,51.5528766
14.4718154,51.5099841
14.4889493,51.5220152
14.4779871,51.511781
14.4891103,51.5129889
14.4860311,51.5175691
14.4808383,51.5165609
14.4733276,51.5192381
14.4788025,51.5290698
14.4739361,51.5247558
14.5420901,51.5358982
14.5252029,51.5302251
14.516953,51.5312531
14.5105486,51.5367579
14.5184183,51.5266426
14.5138034,51.5237534
14.5185022,51.5162913
14.5277126,51.5148256
14.4982534,51.5280081
14.5044632,51.5254736
14.456957,51.5119407
14.4892068,51.506799
14.5159216,51.4993125
14.5059105,51.5045789
14.5069094,51.4992591
14.509141,51.5086688
14.5012446,51.5014297
14.5053798,51.5035059
14.5157703,51.508993
14.4835527,51.5079235
14.5102353,51.5059576
14.5165546,51.4969214
14.5004399,51.5056771
14.5068332,51.5098677
14.5159002,51.5040543
14.5113027,51.511205
14.5063565,51.503605
14.5165597,51.5115741
14.4854278,51.4774083
14.5028135,51.5154456
14.5115818,51.5312432
14.4854185,51.4848206
14.5382662,51.5183664
14.4795294,51.4865406
14.479582,51.501794
14.4927259,51.4784296
14.4869323,51.4899607
14.4882412,51.4972487
14.4944425,51.4830734
14.4852801,51.5024382
14.4897754,51.4712125
14.4560372,51.5174556
14.4591806,51.521058
14.4509751,51.5196564
14.5871743,51.5152804
14.6009063,51.5135152
14.5707228,51.5218556
14.5992067,51.5069238
14.6041078,51.5033791
14.5922814,51.5217674
14.5533013,51.4987797
14.5575504,51.5250462
14.5984696,51.5232172
14.5520465,51.5298518
14.5713512,51.5275527
14.5526182,51.5246323
14.5896934,51.5256388
14.4928517,51.3307847
14.4992234,51.4641289
14.5016027,51.4744469
14.4932118,51.4903719
14.4936212,51.4970274
14.6138292,51.5334503
14.6092639,51.5353321
14.4743639,51.4839822
14.491162,51.5478626
14.4916521,51.4647144
14.5083326,51.4492768
14.4986069,51.4569489
14.4782641,51.4759149
14.5218499,51.441774
14.61246,51.3308478
14.6170013,51.3311404
14.6068116,51.3319174
14.573484,51.3394974
14.6170376,51.3395267
14.5912665,51.340807
14.6072783,51.3456513
14.7027559,51.535503
14.7040299,51.5413269
14.7122029,51.5464938
14.7058353,51.5483484
14.7008408,51.5497331
14.7054019,51.5504289
14.9292977,51.468249
14.9345308,51.4709288
14.9062781,51.478477
14.9519723,51.4534228
14.9485875,51.4586848
14.9405266,51.4695448
14.9136026,51.4773734
14.8472831,51.4843071
14.8263498,51.4949704
14.8300298,51.5027772
14.8092829,51.4890057
14.8048601,51.4912623
14.7981084,51.4972048
14.8244271,51.457073
14.8189801,51.4619841
14.8205237,51.4666322
14.8146803,51.4679712
14.8184619,51.4726022
14.8066413,51.4768386
14.8164516,51.4781146
14.8022188,51.4794068
14.7967237,51.4794916
14.8108749,51.4800526
14.8343571,51.4803208
14.8413421,51.4806102
14.8021033,51.4824761
14.8250178,51.484405
14.8140495,51.484557
14.83058,51.4852656
14.8463436,51.4826323
14.6042397,51.4391381
14.6279248,51.496237
14.6376002,51.4966247
14.6325778,51.4983839
14.6186071,51.4985181
14.5810997,51.3974369
14.5705598,51.4177329
14.5652147,51.4183798
14.5720943,51.4190355
14.5591963,51.4145902
14.5548029,51.4101831
14.5707563,51.4107278
14.5605715,51.4124387
14.5470339,51.4774616
14.5369442,51.4917163
14.5933782,51.5023367
14.7763185,51.471382
14.7714852,51.4736017
14.7588451,51.4739075
14.7766426,51.4755067
14.7679672,51.4763909
14.7846406,51.4795617
14.7877795,51.4830937
14.7981781,51.4734329
14.7928979,51.4746612
14.7951387,51.4787315
14.7949326,51.4847396
14.8272801,51.4887723
14.5456677,51.4141183
14.5397459,51.4035508
14.8089884,51.4584008
14.8453814,51.4592538
14.8616969,51.4616048
14.7894328,51.4659422
14.7752031,51.4675314
14.7699267,51.4681853
14.7827882,51.4689987
14.7761366,51.4691743
14.89284,51.4695178
14.8098359,51.4714216
14.8128032,51.5003922
14.7603157,51.5005361
14.7137845,51.5179261
14.7211626,51.5224309
14.6019611,51.4298787
14.5877219,51.4322283
14.5959825,51.433474
14.63292,51.4344475
14.6376192,51.4341499
14.6199864,51.4338823
14.6431714,51.4348354
14.6509893,51.4359753
14.8062433,51.4881531
14.8022204,51.4904843
14.5686273,51.5732223
14.7296679,51.4445377
14.73611,51.4448202
14.7770083,51.448064
14.7390955,51.4486748
14.7858217,51.4493489
14.7311198,51.4496704
14.7466751,51.4496723
14.7539235,51.4505666
14.7966735,51.4510002
14.7663897,51.4534042
14.789844,51.4560343
14.7103114,51.4569473
14.7969306,51.4573667
14.7639473,51.4591267
14.7067699,51.4601225
14.7773687,51.4605166
14.7719435,51.4609357
14.7510948,51.463005
14.769476,51.4651482
14.7744453,51.4676685
14.944131,51.455126
14.9394895,51.4559969
14.931924,51.4622509
14.9242762,51.466626
14.7585948,51.4389493
14.7636372,51.4396473
14.7687295,51.439872
14.7644524,51.4417917
14.7544445,51.4434276
14.7698446,51.4439662
14.7601171,51.4450987
14.7136326,51.4390248
14.7189658,51.4437923
14.7132534,51.4509699
14.6971845,51.4618038
14.7008748,51.4649548
14.6928302,51.4659413
14.5662072,51.3569755
14.5703059,51.3594257
14.5780375,51.530615
14.5631071,51.5246212
14.5826698,51.3595555
14.5884921,51.3601964
14.5817166,51.3612079
14.5982323,51.3617166
14.5920113,51.3607219
14.6575203,51.3473055
14.6482575,51.3488012
14.6299847,51.3506321
14.6367873,51.3509004
14.6540344,51.3513524
14.643631,51.3517796
14.6587842,51.352239
14.6524178,51.3526224
14.6232689,51.3527565
14.6578938,51.3539553
14.6323666,51.3546646
14.6269485,51.3562352
14.6580256,51.3472613
14.6612051,51.3731611
14.7207883,51.4366428
14.6416591,51.3794955
14.6521702,51.3822205
14.6230725,51.3833882
14.6593136,51.3862821
14.6410788,51.386382
14.6669369,51.3872799
14.6466338,51.3905312
14.6511298,51.3920335
14.6407714,51.3926347
14.6462811,51.3936574
14.6521746,51.3946224
14.6881486,51.379704
14.6666226,51.3823877
14.6913953,51.3834548
14.6770613,51.3842986
14.6843379,51.3882435
14.6722509,51.3886859
14.6541469,51.3895379
14.6745727,51.4090881
14.5636825,51.4297432
14.5681758,51.4303904
14.5733726,51.43116
14.5634029,51.43189
14.5685247,51.4323553
14.5821202,51.4326002
14.5618887,51.4345639
14.6024248,51.4348196
14.5867304,51.435286
14.5753052,51.4357858
14.5809983,51.4371964
14.5705359,51.4387002
14.5860213,51.4381702
14.6159032,51.4389995
14.6602613,51.4392776
14.5800918,51.4393638
14.5863405,51.4392445
14.5959057,51.4397584
14.6557052,51.4397947
14.5638603,51.4403134
14.5813805,51.4408832
14.5592257,51.4414579
14.6088804,51.4414315
14.5892322,51.4415356
14.621745,51.441758
14.6319267,51.4419419
14.6941513,51.4422314
14.6156634,51.442323
14.5689353,51.4428476
14.5957221,51.4428476
14.5906837,51.443284
14.6260554,51.4435142
14.6088605,51.4437734
14.5861449,51.4437253
14.5809841,51.4437878
14.6365004,51.4439193
14.6019638,51.4442178
14.5744928,51.4442901
14.5635838,51.4447516
14.6316682,51.4455179
14.5580809,51.4463269
14.5952674,51.4467257
14.586985,51.4475606
14.5667694,51.4487234
14.6266505,51.4489839
14.6003542,51.4488658
14.5713055,51.4490758
14.6605727,51.4503806
14.6408022,51.4498865
14.6125323,51.4503106
14.5756654,51.4512093
14.7237005,51.4518272
14.5652463,51.4537701
14.553845,51.4552422
14.5595751,51.4565062
14.5463031,51.4570655
14.5520359,51.4578588
14.5316001,51.4575958
14.5664832,51.4232978
14.5873778,51.4254034
14.570937,51.4261744
14.5772267,51.4269241
14.564222,51.4283388
14.5688009,51.4287751
14.5561534,51.4286494
14.5888138,51.4304735
14.5834412,51.4305331
14.6080242,51.4328772
14.5902861,51.4335078
14.5559574,51.4347917
14.5799402,51.4355104
14.627578,51.4358827
14.5939523,51.4368457
14.6402946,51.4389518
14.586015,51.4424858
14.6581051,51.443872
14.564548,51.4445159
14.663787,51.4469534
14.5527374,51.4484538
14.6363326,51.4491975
14.6553684,51.4525182
14.6218683,51.4536668
14.6307978,51.4538587
14.6348035,51.4586701
14.6403764,51.4621887
14.5682153,51.4703097
14.5643905,51.4676895
14.5538899,51.470072
14.5492227,51.4718364
14.5636106,51.5146098
14.7807681,51.442637
14.7246918,51.465385
14.649153,51.3862561
14.6631257,51.3876038
14.6688875,51.3722421
14.6585051,51.3640395
14.6579947,51.3726634
14.5614714,51.4261799
14.5560888,51.4315602
14.545699,51.4349595
14.5515797,51.4380066
14.5507275,51.4434557
14.5985187,51.3515016
14.5975019,51.3564838
14.5795346,51.3418354
14.5876466,51.3443782
14.5731138,51.3533716
14.598166,51.3419235
14.6026773,51.3493881
14.6076546,51.3519247
14.612157,51.3565177
14.5934969,51.3451099
14.4986131,51.3321391
14.7153153,51.5510169
14.7612598,51.4857635
14.7189195,51.4970514
14.7648444,51.5042124
14.7539173,51.5076778
14.7605464,51.5012054
14.768811,51.5086191
14.7590304,51.5082591
14.7639148,51.5113064
14.7544365,51.5114927
14.7591028,51.5140361
14.6473189,51.4091512
14.6646714,51.4091662
14.6804031,51.4121138
14.6694411,51.4094436
14.627191,51.4035095
14.6875507,51.4136552
14.6374585,51.4049451
14.4981054,51.3397866
14.4977292,51.355281
14.4851878,51.3242384
14.4769016,51.3252942
14.4819991,51.3333926
14.763041,51.5170797
14.4684913,51.3615332
14.6187385,51.3146355
14.6263352,51.3153233
14.6320818,51.3179929
14.6276886,51.3210288
14.7227536,51.4945052
14.6026641,51.3206694
14.6377567,51.3357988
14.7215873,51.4883939
14.7216889,51.4814811
14.7165749,51.4877156
14.7153616,51.4942651
14.7077357,51.4919726
14.7058426,51.49838
14.737123,51.4996757
14.734766,51.5055213
14.83095,51.495883
14.7416324,51.499227
14.7468794,51.4901773
14.5451712,51.3925371
14.4964316,51.345214
14.4930538,51.3483524
14.4826766,51.3579704
14.5148707,51.3294043
14.5080498,51.330767
14.5141738,51.3313905
14.8613761,51.4701839
14.8614987,51.4750634
14.8648479,51.4809933
14.8707137,51.4838147
14.8392144,51.4843667
14.8590441,51.485242
14.8545185,51.4866023
14.7437557,51.520573
14.7325493,51.5242601
14.7428206,51.5154964
14.7251578,51.5300695
14.7297884,51.5300709
14.7174148,51.5383419
14.727037,51.5225251
14.719355,51.5162888
14.7178032,51.5225986
14.4730279,51.4754876
14.5623049,51.3583391
14.6985494,51.5917388
14.4965347,51.3269569
14.5017421,51.3278174
14.5063319,51.3292207
14.5807689,51.5134779
14.5907292,51.5149446
14.5748029,51.5188526
14.9596371,51.4325434
14.9714037,51.4403177
14.9615826,51.4445815
14.9578347,51.4496099
14.708668,51.5599467
14.4725269,51.5415746
14.4783821,51.542452
14.5025864,51.5440409
14.5080195,51.544151
14.4983733,51.5476846
14.4890501,51.5486206
14.4810875,51.5554509
14.4859123,51.5571137
14.6249902,51.5079773
14.708309,51.5132661
14.7247766,51.5331546
14.7008994,51.515621
14.6961679,51.5151069
14.5767711,51.4440371
14.8967853,51.4121454
14.474452,51.5533056
14.7510211,51.5220355
14.6183481,51.5113571
14.609273,51.5184911
14.4664934,51.5281916
14.5237337,51.5296246
14.7286386,51.5336762
14.5159824,51.4401797
14.5317591,51.4350193
14.5272309,51.4372936
14.5196279,51.4472358
14.5169268,51.4178864
14.5154685,51.422392
14.5196999,51.4269108
14.9614702,51.4333482
14.9560208,51.4615757
14.9077475,51.4838901
14.8960567,51.4824024
14.8768841,51.4856871
14.5270008,51.4495667
14.5315942,51.4527017
14.5375036,51.4546993
14.523811,51.4557558
14.5444462,51.4584833
14.5221803,51.4602574
14.504088,51.4634136
14.5111037,51.4637384
14.5294444,51.4639806
14.5459205,51.4663942
14.5197458,51.4670097
14.5341297,51.468264
14.5025175,51.4683672
14.5397898,51.4685948
14.4975396,51.4719848
14.5290226,51.4724518
14.5222586,51.4747985
14.5167044,51.4759759
14.512214,51.476317
14.5076099,51.477202
14.5035399,51.479574
14.4959263,51.4887149
14.498579,51.4988664
14.5271552,51.4320686
14.5264342,51.4419864
14.5265268,51.447511
14.5156383,51.45005
14.5144498,51.4550154
14.5094752,51.4554417
14.502232,51.4614424
14.5039685,51.4976905
14.5112016,51.4968443
14.4987075,51.5046474
14.5459625,51.5699747
14.7299436,51.5476309
14.7229813,51.5486365
14.6053894,51.5090601
14.5999361,51.5149346
14.5947989,51.5262366
14.6011701,51.5091503
14.5659281,51.5200641
14.5748701,51.5241709
14.6147181,51.518084
14.6084576,51.5193405
14.6164714,51.5194274
14.6084265,51.5068291
14.6081003,51.5132535
14.6242412,51.522312
14.6230545,51.5344035
14.603911,51.5151296
14.598105,51.5108005
14.6139573,51.4991522
14.6219739,51.5161019
14.6126542,51.5134155
14.6052094,51.5137195
14.6169582,51.5224305
14.6118163,51.5266009
14.6165767,51.516645
14.6437529,51.4912387
14.6664604,51.3777477
14.6808962,51.3794125
14.6057561,51.3575364
14.6186575,51.3641961
14.4797002,51.3629294
14.5016465,51.3666136
14.6275876,51.5081833
14.6079517,51.5088223
14.611711,51.5039154
14.6198675,51.5043515
14.9463417,51.4693741
14.6237708,51.5147037
14.6303614,51.5148496
14.6354183,51.5119064
14.6416805,51.512713
14.6265143,51.5188641
14.5949328,51.3289244
14.7129388,51.5525502
14.6916531,51.5170441
14.6402118,51.5337707
14.639923,51.5384133
14.8120412,51.4951632
14.7223025,51.520261
14.5714555,51.5804789
14.7190477,51.5158743
14.789733,51.4913836
14.6497124,51.4897625
14.6664122,51.4920196
14.6615969,51.4927498
14.6427938,51.4939763
14.6504872,51.4982136
14.6440138,51.4986316
14.6518614,51.4999762
14.5742212,51.3375157
14.6158588,51.500868
14.9181705,51.478311
14.9544587,51.4572054
14.5633604,51.5242018
14.4688162,51.5441889
14.6700114,51.5346412
14.8173185,51.5040136
14.7522683,51.5137708
14.7617199,51.5192568
14.4890338,51.3933377
14.4857561,51.3889744
14.4923651,51.387108
14.5041561,51.3985791
14.4925368,51.4023843
14.5146918,51.4013168
14.5065891,51.4029775
14.5034534,51.4076382
14.5085017,51.4009167
14.4970751,51.4016682
14.6052003,51.414126
14.6275431,51.4193918
14.6213847,51.4237974
14.6188044,51.4187997
14.5917315,51.42343
14.6351088,51.4196533
14.6345597,51.412955
14.6088213,51.4173846
14.6402782,51.4129717
14.6065272,51.4257714
14.5977169,51.4185488
14.6178783,51.4267046
14.6132488,51.4264839
14.6158004,51.41521
14.6239275,51.4231351
14.6113908,51.4135472
14.6325266,51.3759454
14.6403104,51.3741238
14.6450138,51.3767161
14.6848681,51.3830018
14.6764934,51.3822938
14.9685984,51.4383799
14.7883861,51.5122045
14.7816001,51.5112263
14.9136507,51.4767088
14.720352,51.5790064
14.5177147,51.4874079
14.5090665,51.4909266
14.638082,51.5082042
14.5165426,51.4935338
14.5237596,51.4842459
14.5108209,51.4922941
14.5180849,51.4868133
14.5192428,51.4919921
14.7157985,51.5763797
14.7173328,51.5462933
14.723616,51.5456497
14.6547693,51.3807459
14.5273669,51.4867429
14.5369936,51.3619054
14.5645789,51.3624012
14.5240483,51.3673032
14.5241017,51.383021
14.7576057,51.4639622
14.7509291,51.4654817
14.7490221,51.4706443
14.5764653,51.3649972
14.6964391,51.5272444
14.6955208,51.532646
14.5222499,51.4026059
14.5166602,51.4028005
14.5091193,51.4035792
14.5933217,51.5426528
14.7088101,51.4656101
14.7669621,51.4946117
14.681131,51.5401365
14.6764439,51.5424763
14.7017961,51.4699053
14.7329097,51.5087137
14.5185964,51.4558487
14.5160291,51.4598166
14.5140594,51.4699204
14.4797952,51.4746671
14.5642276,51.4751215
14.5694872,51.477006
14.5741132,51.4780651
14.5808148,51.4785063
14.6010985,51.4789116
14.5873997,51.4795238
14.6069127,51.4815847
14.5687273,51.4820286
14.6120677,51.4853134
14.5666884,51.4873705
14.6444804,51.5077448
14.6680893,51.5236589
14.6869049,51.4974095
14.646086,51.4999835
14.6912379,51.5464517
14.6749018,51.488862
14.684126,51.488971
14.6700961,51.4985366
14.6916301,51.5228938
14.61329,51.5081408
14.659666,51.5072061
14.6540677,51.5093742
14.6588845,51.5129214
14.6705694,51.4936269
14.6632885,51.4979066
14.6555383,51.504719
14.5072644,51.4840125
14.5027859,51.4877942
14.5052731,51.4917128
14.4995334,51.4932801
14.5053576,51.494638
14.5005899,51.4949432
14.6055282,51.4954578
14.6396593,51.45307
14.6476445,51.4616767
14.4903415,51.4889991
14.4831389,51.4922895
14.4977775,51.478112
14.4911575,51.5023974
14.5342498,51.4304744
14.5290869,51.432262
14.5188114,51.4715627
14.5061012,51.4732926
14.4745304,51.4743685
14.5130344,51.4561693
14.5071392,51.4614926
14.5508645,51.4635694
14.5459709,51.463619
14.5326987,51.4395188
14.5476477,51.4482065
14.5438574,51.4290684
14.5495454,51.4276786
14.5786537,51.4342009
14.5822273,51.4388838
14.6140355,51.4396278
14.585922,51.4171744
14.6814526,51.4970537
14.6866787,51.498014
14.6808988,51.4991839
14.7190637,51.5074097
14.5745595,51.5461874
14.6896658,51.5518551
14.6999696,51.5584128
14.6414182,51.5437169
14.5597382,51.4062494
14.6152447,51.3677114
14.6344225,51.3837751
14.6320669,51.3337838
14.6143968,51.3442727
14.5776532,51.4070131
14.5803283,51.4030617
14.573544,51.399059
14.5014885,51.3281639
14.5072658,51.3379565
14.4921736,51.3364406
14.4869987,51.3341511
14.5155841,51.3579025
14.5136475,51.3652514
14.6428691,51.5145164
14.6370604,51.5175914
14.5196775,51.5329343
14.6398249,51.5091567
14.6629866,51.5269636
14.634916,51.5418058
14.6743249,51.3932824
14.507882,51.3675646
14.510638,51.3718586
14.6281118,51.3697393
14.5703565,51.5665385
14.6420504,51.3292021
14.6286755,51.3281148
14.8302957,51.4717558
14.834663,51.4652981
14.8227873,51.4674012
14.8152798,51.4677958
14.8274122,51.4681129
14.8509321,51.4686865
14.8454506,51.4704564
14.8388251,51.4723673
14.8216775,51.4759944
14.8273233,51.4762335
14.648482,51.3523855
14.6377672,51.3462758
14.7483628,51.5162486
14.7566724,51.520117
14.8224536,51.4888969
14.5688966,51.5575648
14.70943,51.5208768
14.6547599,51.4102904
14.6070831,51.3237763
14.5825742,51.3320306
14.5917707,51.332691
14.5839154,51.3364777
14.5948248,51.3367564
14.5894394,51.3386167
14.5943081,51.3391749
14.589782,51.3408259
14.5842659,51.343971
14.5757263,51.3457635
14.5878057,51.3473751
14.5799778,51.3474792
14.6264482,51.3347642
14.6211225,51.3353
14.6127928,51.3358955
14.606713,51.3393615
14.6021854,51.3413942
14.5973049,51.3484002
14.5973169,51.3329235
14.5979495,51.3431746
14.5700953,51.3409906
14.5619432,51.3420085
14.5797894,51.3422527
14.5731639,51.3452496
14.567354,51.3461285
14.5801651,51.3500564
14.5727582,51.3512342
14.569829,51.3294218
14.5658407,51.3340486
14.556837,51.3389863
14.5635907,51.3393805
14.5604224,51.3427288
14.5491704,51.3464432
14.5428405,51.3389461
14.5851164,51.3536266
14.5804846,51.3537805
14.5856831,51.3580048
14.5701456,51.3584987
14.5810415,51.3593473
14.5856273,51.3601459
14.7062695,51.5556613
14.5877114,51.5202791
14.7121976,51.54089
14.7417278,51.4317491
14.720261,51.4477289
14.7221281,51.4534592
14.6933156,51.472103
14.6833383,51.4812088
14.689818,51.4753158
14.6796039,51.4846374
14.5468187,51.4995644
14.6231493,51.4982621
14.7139974,51.5519252
14.6428515,51.4862006
14.6962316,51.5485433
14.4643179,51.3525297
14.4728635,51.3446115
14.7691831,51.4530591
14.7644689,51.4538418
14.7752067,51.4539474
14.748278,51.4545449
14.7592555,51.4573136
14.7415203,51.4576509
14.8023558,51.4577958
14.7636784,51.4590159
14.7703538,51.4598223
14.7535547,51.461248
14.7487668,51.4643854
14.7529231,51.4667372
14.7889492,51.4766578
14.899723,51.4221736
14.9014825,51.4462789
14.9051303,51.461589
14.5017238,51.3661379
14.5072951,51.3677267
14.5844962,51.4008118
14.5767443,51.4102238
14.5735463,51.4046541
14.5016774,51.3653879
14.5094851,51.3643019
14.7316608,51.4736166
14.742338,51.4763815
14.7289698,51.4786401
14.7382026,51.4790983
14.7447419,51.4822417
14.7318838,51.4835968
14.7401173,51.4844184
14.7230937,51.481567
14.7171277,51.4633081
14.6771654,51.5020824
14.679892,51.4926044
14.592616,51.3353244
14.7221348,51.5535282
14.5494902,51.3876101
14.5552126,51.3903627
14.5627341,51.3604801
14.5742083,51.3699875
14.6377702,51.494163
14.6347938,51.5086898
14.6889979,51.5505638
14.6845789,51.5540195
14.5123155,51.3699395
14.5980053,51.4307495
14.5719113,51.3419539
14.5769696,51.3405908
14.6134768,51.3248548
14.9391563,51.4339455
14.9325075,51.4472054
14.8570102,51.4496333
14.8507212,51.4503654
14.8135977,51.4507446
14.8176185,51.4541026
14.8824473,51.4546066
14.8547875,51.455478
14.8777957,51.4567805
14.8509341,51.4586404
14.8726718,51.4589542
14.9174131,51.4610474
14.87815,51.4630147
14.8842818,51.4638197
14.8474555,51.4644756
14.8901701,51.4651327
14.8791731,51.466686
14.8742085,51.4699081
14.8885298,51.4707431
14.882484,51.4719617
14.8535762,51.4727379
14.879569,51.475667
14.8869359,51.475682
14.894103,51.4771446
14.8670642,51.4786925
14.8871356,51.4795491
14.6601044,51.4134616
14.7186646,51.4413112
14.8827024,51.4421962
14.8970928,51.4433988
14.8757799,51.4436502
14.6682504,51.4448039
14.8707056,51.4448499
14.7913351,51.4459807
14.9220789,51.4477479
14.7721614,51.4492523
14.4907229,51.450881
14.884426,51.4514286
14.8761176,51.4521155
14.838003,51.4528743
14.735313,51.4532643
14.8656312,51.4535601
14.5281341,51.4544968
14.858544,51.4555724
14.8537726,51.4556665
14.8492025,51.4557748
14.8601807,51.4572364
14.8857091,51.4590839
14.6739387,51.4604154
14.9113595,51.4632191
14.9035415,51.4661153
14.6410477,51.4275758
14.6652795,51.4506186
14.5525993,51.4549113
14.5556128,51.4597455
14.6229494,51.3070931
14.6150018,51.3078454
14.6148923,51.3181691
14.5335292,51.5397309
14.6316755,51.3281032
14.6474633,51.3287803
14.6368455,51.3296131
14.641711,51.3299191
14.6353377,51.33089
14.6530415,51.3260617
14.6415245,51.3323764
14.636317,51.333367
14.6249142,51.3136485
14.6401743,51.3300369
14.6405355,51.33486
14.6316466,51.3356398
14.529221,51.533173
